,,SEARCHING FOR IMAGE,saikat_03.jpg,IMAGE FOUND,saikat_01,vaibhav_02,

,,SEARCHING FOR IMAGE,saikat_01.jpg,IMAGE FOUND,saikat_01,

,,SEARCHING FOR IMAGE,saikat_04.jpg,IMAGE NOT FOUND,vikas_a_01,abhinav_a_03,

,,SEARCHING FOR IMAGE,saikat_02.jpg,IMAGE FOUND,abhinav_a_03,saikat_01,



,,SEARCHING FOR IMAGE,rana_02.jpg,IMAGE FOUND,rana_02,

,,SEARCHING FOR IMAGE,rana_03.jpg,IMAGE FOUND,rana_02,rajat_06,

,,SEARCHING FOR IMAGE,rana_04.jpg,IMAGE FOUND,rana_02,rajat_06,

,,SEARCHING FOR IMAGE,rana_05.jpg,IMAGE FOUND,rajat_06,rana_02,

,,SEARCHING FOR IMAGE,rana_01.jpg,IMAGE FOUND,rana_02,rajat_06,



,,SEARCHING FOR IMAGE,subham_01.jpg,IMAGE FOUND,subham_04,vaibhav_02,

,,SEARCHING FOR IMAGE,subham_07.jpg,IMAGE FOUND,subham_04,vaibhav_02,

,,SEARCHING FOR IMAGE,subham_04.jpg,IMAGE FOUND,subham_04,

,,SEARCHING FOR IMAGE,subham_02.jpg,IMAGE FOUND,subham_04,rahul_a_05,

,,SEARCHING FOR IMAGE,subham_03.jpg,IMAGE FOUND,manish_01,subham_04,

,,SEARCHING FOR IMAGE,subham_06.jpg,IMAGE FOUND,subham_04,abhi_05,

,,SEARCHING FOR IMAGE,subham_05.jpg,IMAGE FOUND,subham_04,manish_01,



,,SEARCHING FOR IMAGE,ashita_06.jpg,IMAGE FOUND,ashita_05,upsana_05,

,,SEARCHING FOR IMAGE,ashita_03.jpg,IMAGE FOUND,ashita_05,upsana_05,

,,SEARCHING FOR IMAGE,ashiat_09.jpg,IMAGE NOT FOUND,megha_02,atual_a_07,

,,SEARCHING FOR IMAGE,ashita_05.jpg,IMAGE FOUND,ashita_05,

,,SEARCHING FOR IMAGE,ashita_08.jpg,IMAGE FOUND,ashita_05,upsana_05,

,,SEARCHING FOR IMAGE,ashita_02.jpg,IMAGE FOUND,babita_a_08,ashita_05,

,,SEARCHING FOR IMAGE,ashita_07.jpg,IMAGE FOUND,ashita_05,upsana_05,

,,SEARCHING FOR IMAGE,ashita_04.jpg,IMAGE NOT FOUND,

,,SEARCHING FOR IMAGE,ashita_01.jpg,IMAGE FOUND,ashita_05,babita_a_08,

,,SEARCHING FOR IMAGE,ashita_10.jpg,IMAGE FOUND,ashita_05,upsana_05,

,,SEARCHING FOR IMAGE,ashita_11.jpg,IMAGE FOUND,ashita_05,upsana_05,



,,SEARCHING FOR IMAGE,pooja_08.jpg,IMAGE FOUND,pooja_01,pragya_02,

,,SEARCHING FOR IMAGE,pooja_10.jpg,IMAGE FOUND,pooja_01,abhipsa_01,

,,SEARCHING FOR IMAGE,pooja_05.jpg,IMAGE FOUND,pooja_01,

,,SEARCHING FOR IMAGE,pooja_09.jpg,IMAGE FOUND,pooja_01,megha_02,

,,SEARCHING FOR IMAGE,pooja_01.jpg,IMAGE FOUND,pooja_01,

,,SEARCHING FOR IMAGE,pooja_07.jpg,IMAGE FOUND,pooja_01,nisha_04,

,,SEARCHING FOR IMAGE,pooja_03.jpg,IMAGE FOUND,pooja_01,

,,SEARCHING FOR IMAGE,pooja_02.jpg,IMAGE FOUND,pooja_01,megha_02,

,,SEARCHING FOR IMAGE,pooja_04.jpg,IMAGE FOUND,pooja_01,

,,SEARCHING FOR IMAGE,pooja_06.jpg,IMAGE FOUND,pooja_01,babita_a_08,



,,SEARCHING FOR IMAGE,rajat_07.jpg,IMAGE FOUND,rajat_06,gaurav_02,

,,SEARCHING FOR IMAGE,rajat_02.jpg,IMAGE NOT FOUND,

,,SEARCHING FOR IMAGE,rajat_01.jpg,IMAGE NOT FOUND,eashan_04,gsd_01,

,,SEARCHING FOR IMAGE,rajat_05.jpg,IMAGE FOUND,rajat_06,gsd_01,

,,SEARCHING FOR IMAGE,rajat_03.jpg,IMAGE FOUND,rajat_06,gaurav_02,

,,SEARCHING FOR IMAGE,rajat_04.jpg,IMAGE NOT FOUND,

,,SEARCHING FOR IMAGE,rajat_08.jpg,IMAGE FOUND,atual_a_07,rajat_06,

,,SEARCHING FOR IMAGE,rajat_09.jpg,IMAGE FOUND,rajat_06,atual_a_07,

,,SEARCHING FOR IMAGE,rajat_06.jpg,IMAGE FOUND,rajat_06,



,,SEARCHING FOR IMAGE,rahul_a_03.jpg,IMAGE FOUND,hari_01,rahul_a_05,

,,SEARCHING FOR IMAGE,rahul_a_02.jpg,IMAGE NOT FOUND,abhinav_a_03,ankur_a_01,

,,SEARCHING FOR IMAGE,rahul_a_01.jpg,IMAGE FOUND,rahul_a_05,sanket_04,

,,SEARCHING FOR IMAGE,rahul_a_05.jpg,IMAGE FOUND,rahul_a_05,

,,SEARCHING FOR IMAGE,rahul_a_06.jpg,IMAGE NOT FOUND,abhinav_a_03,abhinav_a_03,



,,SEARCHING FOR IMAGE,pallav_04.jpg,IMAGE NOT FOUND,ankur_a_01,abhinav_a_03,

,,SEARCHING FOR IMAGE,pallav_05.jpg,IMAGE FOUND,pallav_02,abhinav_a_03,

,,SEARCHING FOR IMAGE,pallav_01.jpg,IMAGE FOUND,pallav_02,pallav_02,

,,SEARCHING FOR IMAGE,pallav_03.jpg,IMAGE FOUND,abhinav_a_03,pallav_02,

,,SEARCHING FOR IMAGE,pallav_02.jpg,IMAGE FOUND,pallav_02,

,,SEARCHING FOR IMAGE,pallav_06.jpg,IMAGE NOT FOUND,ankur_a_01,abhinav_a_03,



,,SEARCHING FOR IMAGE,gaurav_04.jpg,IMAGE FOUND,gaurav_02,atual_a_07,

,,SEARCHING FOR IMAGE,gaurav_02.jpg,IMAGE FOUND,gaurav_02,

,,SEARCHING FOR IMAGE,gaurav_03.jpg,IMAGE NOT FOUND,

,,SEARCHING FOR IMAGE,gaurav_01.jpg,IMAGE NOT FOUND,

,,SEARCHING FOR IMAGE,gaurav_05.jpg,IMAGE FOUND,gaurav_02,abhi_05,



,,SEARCHING FOR IMAGE,upsana_04.jpg,IMAGE NOT FOUND,babita_a_08,pooja_01,

,,SEARCHING FOR IMAGE,upsana_06.jpg,IMAGE FOUND,upsana_05,babita_a_08,

,,SEARCHING FOR IMAGE,upsana_02.jpg,IMAGE FOUND,upsana_05,pragya_02,

,,SEARCHING FOR IMAGE,upsana_05.jpg,IMAGE FOUND,upsana_05,

,,SEARCHING FOR IMAGE,upsana_01.jpg,IMAGE FOUND,upsana_05,megha_02,

,,SEARCHING FOR IMAGE,upsana_08.jpg,IMAGE NOT FOUND,

,,SEARCHING FOR IMAGE,upsana_07.jpg,IMAGE NOT FOUND,

,,SEARCHING FOR IMAGE,upsana_03.jpg,IMAGE NOT FOUND,babita_a_08,nandani_a_01,



,,SEARCHING FOR IMAGE,gsd_03.jpg,IMAGE FOUND,ankur_a_01,gsd_01,

,,SEARCHING FOR IMAGE,gsd_01.jpg,IMAGE FOUND,gsd_01,

,,SEARCHING FOR IMAGE,gsd_02.jpg,IMAGE FOUND,gsd_01,vikas_a_01,


,,,***WORK DONE***


,,,TOTAL IMAGES,,348

,,,CORRECT IDENTIFYIED,,234

